benchmark,config,total_time,result,status
queries-ASN1.Low.Base-3.smt2,wopass-6666,2.31,unknown,ok
queries-ASN1.Low.Base-3.smt2,wopass-7777,2.27,unknown,ok
queries-ASN1.Low.Base-3.smt2,wopass-8888,2.49,unknown,ok
queries-ASN1.Low.Base-3.smt2,wopass-9999,2.78,unknown,ok
queries-ASN1.Low.Base-4.smt2,wopass-1010,2.48,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-1111,2.53,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-2222,2.46,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-3333,2.67,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-4444,2.51,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-5555,2.91,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-6666,2.49,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-7777,2.53,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-8888,2.44,unsat,ok
queries-ASN1.Low.Base-4.smt2,wopass-9999,2.5,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-1010,2.47,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-1111,2.81,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-2222,2.47,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-3333,2.36,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-4444,2.5,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-5555,2.53,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-6666,2.68,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-7777,2.7,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-8888,2.56,unsat,ok
queries-ASN1.Low.Base-5.smt2,wopass-9999,2.61,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-1010,2.48,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-1111,2.63,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-2222,2.37,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-3333,2.71,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-4444,2.46,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-5555,2.79,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-6666,2.51,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-7777,2.55,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-8888,2.51,unsat,ok
queries-ASN1.Low.Base-6.smt2,wopass-9999,2.61,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-1010,2.04,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-1111,2.08,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-2222,1.93,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-3333,2.029,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-4444,1.8,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-5555,1.92,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-6666,2.029,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-7777,2.0,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-8888,1.81,unsat,ok
queries-ASN1.Low.Base-7.smt2,wopass-9999,1.96,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-1010,2.02,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-1111,1.92,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-2222,1.86,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-3333,1.93,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-4444,1.82,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-5555,2.11,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-6666,2.029,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-7777,2.04,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-8888,1.94,unsat,ok
queries-ASN1.Low.Base-8.smt2,wopass-9999,2.0,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-1010,2.11,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-1111,2.12,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-2222,2.029,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-3333,1.93,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-4444,2.0,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-5555,1.81,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-6666,1.99,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-7777,1.92,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-8888,2.009,unsat,ok
queries-ASN1.Low.Base-9.smt2,wopass-9999,2.0,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-1010,1.81,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-1111,1.95,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-2222,1.96,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-3333,1.91,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-4444,1.81,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-5555,1.83,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-6666,2.05,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-7777,2.0,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-8888,1.92,unsat,ok
queries-ASN1.Low.Base.smt2,wopass-9999,1.93,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-1010,2.29,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-1111,2.6,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-2222,2.3,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-3333,2.43,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-4444,2.27,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-5555,2.36,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-6666,2.29,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-7777,2.54,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-8888,2.28,unsat,ok
queries-ASN1.Low.Bytes32.smt2,wopass-9999,2.31,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-1010,2.33,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-1111,,unknown,to
queries-ASN1.Low.Length-1.smt2,wopass-2222,2.23,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-3333,2.26,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-4444,2.12,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-5555,2.2,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-6666,2.29,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-7777,2.22,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-8888,2.25,unsat,ok
queries-ASN1.Low.Length-1.smt2,wopass-9999,2.18,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-1010,2.52,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-1111,2.55,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-2222,2.4,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-3333,2.46,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-4444,2.38,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-5555,2.43,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-6666,2.37,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-7777,2.39,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-8888,2.26,unsat,ok
queries-ASN1.Low.Length-2.smt2,wopass-9999,2.38,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-1010,2.24,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-1111,2.09,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-2222,1.99,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-3333,2.08,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-4444,2.1,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-5555,2.14,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-6666,1.99,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-7777,2.08,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-8888,1.98,unsat,ok
queries-ASN1.Low.Length-3.smt2,wopass-9999,2.12,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-1010,2.15,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-1111,2.009,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-2222,2.029,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-3333,2.0,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-4444,2.009,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-5555,2.08,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-6666,2.0,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-7777,2.09,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-8888,2.17,unsat,ok
queries-ASN1.Low.Length-4.smt2,wopass-9999,2.0,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-1010,3.23,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-1111,3.24,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-2222,3.11,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-3333,3.19,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-4444,3.48,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-5555,3.14,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-6666,3.36,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-7777,3.72,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-8888,3.53,unsat,ok
queries-ASN1.Low.Length-5.smt2,wopass-9999,2.66,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-1010,3.18,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-1111,3.08,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-2222,2.77,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-3333,2.94,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-4444,3.58,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-5555,3.07,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-6666,3.51,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-7777,2.94,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-8888,2.9,unsat,ok
queries-ASN1.Low.Length-6.smt2,wopass-9999,3.14,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-1010,2.14,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-1111,2.0,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-2222,2.0,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-3333,2.009,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-4444,2.08,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-5555,2.0,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-6666,2.0,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-7777,1.98,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-8888,2.0,unsat,ok
queries-ASN1.Low.Length.smt2,wopass-9999,2.009,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-1010,12.26,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-1111,16.03,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-2222,21.92,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-3333,12.93,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-4444,16.5,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-5555,19.11,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-6666,14.65,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-7777,10.94,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-8888,14.69,unsat,ok
queries-ASN1.Low.TLV-1.smt2,wopass-9999,11.22,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-1010,2.3,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-1111,2.27,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-2222,2.41,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-3333,2.3,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-4444,2.46,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-5555,2.31,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-6666,2.39,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-7777,2.38,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-8888,2.33,unsat,ok
queries-ASN1.Low.TLV-2.smt2,wopass-9999,2.3,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-1010,2.82,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-1111,3.05,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-2222,2.77,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-3333,3.01,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-4444,2.68,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-5555,2.81,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-6666,2.81,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-7777,2.92,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-8888,2.94,unsat,ok
queries-ASN1.Low.TLV-3.smt2,wopass-9999,2.88,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-1010,2.6,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-1111,2.75,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-2222,2.61,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-3333,2.51,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-4444,2.51,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-5555,2.45,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-6666,2.55,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-7777,2.47,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-8888,2.46,unsat,ok
queries-ASN1.Low.TLV.smt2,wopass-9999,2.46,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-1010,1.92,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-1111,1.99,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-2222,1.92,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-3333,1.95,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-4444,1.84,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-5555,2.029,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-6666,1.91,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-7777,1.93,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-8888,1.84,unsat,ok
queries-ASN1.Low.Tag-1.smt2,wopass-9999,1.87,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-1010,2.86,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-1111,2.68,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-2222,2.7,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-3333,2.66,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-4444,3.11,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-5555,2.51,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-6666,2.7,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-7777,2.47,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-8888,2.77,unsat,ok
queries-ASN1.Low.Tag-2.smt2,wopass-9999,2.42,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-1010,2.49,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-1111,2.75,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-2222,2.46,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-3333,2.32,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-4444,2.31,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-5555,2.44,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-6666,2.24,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-7777,2.57,unsat,ok
queries-ASN1.Low.Tag-3.smt2,wopass-8888,,unknown,to
queries-ASN1.Low.Tag-3.smt2,wopass-9999,2.43,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-1010,2.22,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-1111,2.28,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-2222,2.17,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-3333,2.36,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-4444,2.17,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-5555,2.17,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-6666,2.23,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-7777,2.26,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-8888,2.32,unsat,ok
queries-ASN1.Low.Tag.smt2,wopass-9999,2.16,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-1010,4.43,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-1111,3.64,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-2222,6.56,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-3333,5.27,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-4444,4.49,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-5555,4.17,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-6666,4.77,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-7777,4.51,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-8888,4.32,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-1.smt2,wopass-9999,4.74,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-1010,2.46,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-1111,2.2,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-2222,2.19,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-3333,2.2,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-4444,2.3,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-5555,2.27,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-6666,2.25,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-7777,2.26,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-8888,2.37,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-2.smt2,wopass-9999,2.21,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-1010,2.14,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-1111,2.29,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-2222,2.23,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-3333,2.32,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-4444,2.23,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-5555,2.12,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-6666,2.13,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-7777,2.11,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-8888,2.13,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-3.smt2,wopass-9999,2.12,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-1010,2.28,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-1111,2.23,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-2222,2.33,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-3333,2.28,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-4444,2.13,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-5555,2.24,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-6666,2.31,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-7777,2.14,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-8888,2.12,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-4.smt2,wopass-9999,2.28,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-1010,2.26,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-1111,2.42,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-2222,2.18,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-3333,2.13,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-4444,2.34,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-5555,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-6666,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-7777,2.14,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-8888,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-5.smt2,wopass-9999,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-1010,2.3,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-1111,2.34,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-2222,2.2,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-3333,2.25,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-4444,2.3,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-5555,2.27,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-6666,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-7777,2.14,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-8888,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-6.smt2,wopass-9999,2.3,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-1010,2.83,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-1111,3.04,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-2222,2.74,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-3333,3.02,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-4444,2.72,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-5555,2.93,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-6666,2.79,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-7777,2.88,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-8888,2.77,unsat,ok
queries-ASN1.Low.Value.BIT_STRING-7.smt2,wopass-9999,2.78,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-1010,2.12,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-1111,2.17,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-2222,2.13,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-3333,2.1,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-4444,2.22,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-5555,2.15,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-6666,2.1,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-7777,2.19,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-8888,2.29,unsat,ok
queries-ASN1.Low.Value.BIT_STRING.smt2,wopass-9999,2.13,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-1010,2.15,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-1111,,unknown,to
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-2222,2.05,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-3333,2.2,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-4444,2.009,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-5555,2.11,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-6666,2.17,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-7777,2.21,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-8888,2.22,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-1.smt2,wopass-9999,2.14,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-1010,2.21,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-1111,2.1,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-2222,2.029,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-3333,2.02,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-4444,2.22,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-5555,2.11,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-6666,2.04,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-7777,2.06,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-8888,2.0,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-10.smt2,wopass-9999,2.13,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-1010,2.08,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-1111,2.11,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-2222,2.14,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-3333,2.07,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-4444,2.14,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-5555,2.0,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-6666,2.19,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-7777,2.12,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-8888,1.99,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-2.smt2,wopass-9999,1.99,unsat,ok
queries-ASN1.Low.Value.BOOLEAN-3.smt2,wopass-1010,2.87,unsat,ok
