benchmark,config,total_time,result,status
1515.7.smt2,wopass-4444,0.09,unsat,ok
1515.7.smt2,wopass-5555,0.07,unsat,ok
1515.7.smt2,wopass-6666,0.09,unsat,ok
1515.7.smt2,wopass-7777,0.08,unsat,ok
1515.7.smt2,wopass-8888,0.09,unsat,ok
1515.7.smt2,wopass-9999,0.07,unsat,ok
1515.8.smt2,wopass-1010,0.04,unsat,ok
1515.8.smt2,wopass-1111,0.04,unsat,ok
1515.8.smt2,wopass-2222,0.04,unsat,ok
1515.8.smt2,wopass-3333,0.04,unsat,ok
1515.8.smt2,wopass-4444,0.04,unsat,ok
1515.8.smt2,wopass-5555,0.04,unsat,ok
1515.8.smt2,wopass-6666,0.04,unsat,ok
1515.8.smt2,wopass-7777,0.04,unsat,ok
1515.8.smt2,wopass-8888,0.04,unsat,ok
1515.8.smt2,wopass-9999,0.04,unsat,ok
1515.9.smt2,wopass-1010,0.04,unsat,ok
1515.9.smt2,wopass-1111,0.04,unsat,ok
1515.9.smt2,wopass-2222,0.04,unsat,ok
1515.9.smt2,wopass-3333,0.04,unsat,ok
1515.9.smt2,wopass-4444,0.04,unsat,ok
1515.9.smt2,wopass-5555,0.04,unsat,ok
1515.9.smt2,wopass-6666,0.04,unsat,ok
1515.9.smt2,wopass-7777,0.04,unsat,ok
1515.9.smt2,wopass-8888,0.04,unsat,ok
1515.9.smt2,wopass-9999,0.04,unsat,ok
1516.0.smt2,wopass-1010,0.01,unsat,ok
1516.0.smt2,wopass-1111,0.01,unsat,ok
1516.0.smt2,wopass-2222,0.01,unsat,ok
1516.0.smt2,wopass-3333,0.01,unsat,ok
1516.0.smt2,wopass-4444,0.01,unsat,ok
1516.0.smt2,wopass-5555,0.01,unsat,ok
1516.0.smt2,wopass-6666,0.01,unsat,ok
1516.0.smt2,wopass-7777,0.01,unsat,ok
1516.0.smt2,wopass-8888,0.01,unsat,ok
1516.0.smt2,wopass-9999,0.01,unsat,ok
1516.1.smt2,wopass-1010,0.02,unsat,ok
1516.1.smt2,wopass-1111,0.02,unsat,ok
1516.1.smt2,wopass-2222,0.02,unsat,ok
1516.1.smt2,wopass-3333,0.02,unsat,ok
1516.1.smt2,wopass-4444,0.02,unsat,ok
1516.1.smt2,wopass-5555,0.02,unsat,ok
1516.1.smt2,wopass-6666,0.02,unsat,ok
1516.1.smt2,wopass-7777,0.02,unsat,ok
1516.1.smt2,wopass-8888,0.02,unsat,ok
1516.1.smt2,wopass-9999,0.02,unsat,ok
1516.10.smt2,wopass-1010,0.02,unsat,ok
1516.10.smt2,wopass-1111,0.02,unsat,ok
1516.10.smt2,wopass-2222,0.02,unsat,ok
1516.10.smt2,wopass-3333,0.02,unsat,ok
1516.10.smt2,wopass-4444,0.02,unsat,ok
1516.10.smt2,wopass-5555,0.02,unsat,ok
1516.10.smt2,wopass-6666,0.02,unsat,ok
1516.10.smt2,wopass-7777,0.02,unsat,ok
1516.10.smt2,wopass-8888,0.02,unsat,ok
1516.10.smt2,wopass-9999,0.02,unsat,ok
1516.11.smt2,wopass-1010,0.02,unsat,ok
1516.11.smt2,wopass-1111,0.02,unsat,ok
1516.11.smt2,wopass-2222,0.02,unsat,ok
1516.11.smt2,wopass-3333,0.02,unsat,ok
1516.11.smt2,wopass-4444,0.02,unsat,ok
1516.11.smt2,wopass-5555,0.02,unsat,ok
1516.11.smt2,wopass-6666,0.02,unsat,ok
1516.11.smt2,wopass-7777,0.02,unsat,ok
1516.11.smt2,wopass-8888,0.02,unsat,ok
1516.11.smt2,wopass-9999,0.02,unsat,ok
1516.12.smt2,wopass-1010,60.0,unknown,to
1516.12.smt2,wopass-1111,60.0,unknown,to
1516.12.smt2,wopass-2222,58.19,unsat,ok
1516.12.smt2,wopass-3333,60.0,unknown,to
1516.12.smt2,wopass-4444,58.52,unsat,ok
1516.12.smt2,wopass-5555,52.71,unsat,ok
1516.12.smt2,wopass-6666,60.0,unknown,to
1516.12.smt2,wopass-7777,43.69,unsat,ok
1516.12.smt2,wopass-8888,54.1,unsat,ok
1516.12.smt2,wopass-9999,60.0,unknown,to
1516.2.smt2,wopass-1010,0.16,unsat,ok
1516.2.smt2,wopass-1111,0.12,unsat,ok
1516.2.smt2,wopass-2222,0.14,unsat,ok
1516.2.smt2,wopass-3333,0.17,unsat,ok
1516.2.smt2,wopass-4444,0.16,unsat,ok
1516.2.smt2,wopass-5555,0.16,unsat,ok
1516.2.smt2,wopass-6666,0.12,unsat,ok
1516.2.smt2,wopass-7777,0.11,unsat,ok
1516.2.smt2,wopass-8888,0.14,unsat,ok
1516.2.smt2,wopass-9999,0.13,unsat,ok
1516.3.smt2,wopass-1010,0.02,unsat,ok
1516.3.smt2,wopass-1111,0.02,unsat,ok
1516.3.smt2,wopass-2222,0.02,unsat,ok
1516.3.smt2,wopass-3333,0.02,unsat,ok
1516.3.smt2,wopass-4444,0.02,unsat,ok
1516.3.smt2,wopass-5555,0.02,unsat,ok
1516.3.smt2,wopass-6666,0.02,unsat,ok
1516.3.smt2,wopass-7777,0.02,unsat,ok
1516.3.smt2,wopass-8888,0.02,unsat,ok
1516.3.smt2,wopass-9999,0.02,unsat,ok
1516.4.smt2,wopass-1010,0.02,unsat,ok
1516.4.smt2,wopass-1111,0.02,unsat,ok
1516.4.smt2,wopass-2222,0.02,unsat,ok
1516.4.smt2,wopass-3333,0.02,unsat,ok
1516.4.smt2,wopass-4444,0.02,unsat,ok
1516.4.smt2,wopass-5555,0.02,unsat,ok
1516.4.smt2,wopass-6666,0.02,unsat,ok
1516.4.smt2,wopass-7777,0.02,unsat,ok
1516.4.smt2,wopass-8888,0.02,unsat,ok
1516.4.smt2,wopass-9999,0.02,unsat,ok
1516.5.smt2,wopass-1010,0.03,unsat,ok
1516.5.smt2,wopass-1111,0.02,unsat,ok
1516.5.smt2,wopass-2222,0.03,unsat,ok
1516.5.smt2,wopass-3333,0.03,unsat,ok
1516.5.smt2,wopass-4444,0.03,unsat,ok
1516.5.smt2,wopass-5555,0.03,unsat,ok
1516.5.smt2,wopass-6666,0.02,unsat,ok
1516.5.smt2,wopass-7777,0.03,unsat,ok
1516.5.smt2,wopass-8888,0.03,unsat,ok
1516.5.smt2,wopass-9999,0.03,unsat,ok
1516.6.smt2,wopass-1010,0.02,unsat,ok
1516.6.smt2,wopass-1111,0.02,unsat,ok
1516.6.smt2,wopass-2222,0.02,unsat,ok
1516.6.smt2,wopass-3333,0.02,unsat,ok
1516.6.smt2,wopass-4444,0.02,unsat,ok
1516.6.smt2,wopass-5555,0.02,unsat,ok
1516.6.smt2,wopass-6666,0.02,unsat,ok
1516.6.smt2,wopass-7777,0.02,unsat,ok
1516.6.smt2,wopass-8888,0.02,unsat,ok
1516.6.smt2,wopass-9999,0.02,unsat,ok
1516.7.smt2,wopass-1010,0.02,unsat,ok
1516.7.smt2,wopass-1111,0.02,unsat,ok
1516.7.smt2,wopass-2222,0.02,unsat,ok
1516.7.smt2,wopass-3333,0.02,unsat,ok
1516.7.smt2,wopass-4444,0.02,unsat,ok
1516.7.smt2,wopass-5555,0.02,unsat,ok
1516.7.smt2,wopass-6666,0.02,unsat,ok
1516.7.smt2,wopass-7777,0.02,unsat,ok
1516.7.smt2,wopass-8888,0.02,unsat,ok
1516.7.smt2,wopass-9999,0.02,unsat,ok
1516.8.smt2,wopass-1010,0.02,unsat,ok
1516.8.smt2,wopass-1111,0.02,unsat,ok
1516.8.smt2,wopass-2222,0.02,unsat,ok
1516.8.smt2,wopass-3333,0.02,unsat,ok
1516.8.smt2,wopass-4444,0.02,unsat,ok
1516.8.smt2,wopass-5555,0.02,unsat,ok
1516.8.smt2,wopass-6666,0.02,unsat,ok
1516.8.smt2,wopass-7777,0.02,unsat,ok
1516.8.smt2,wopass-8888,0.02,unsat,ok
1516.8.smt2,wopass-9999,0.02,unsat,ok
1516.9.smt2,wopass-1010,34.98,unsat,ok
1516.9.smt2,wopass-1111,60.0,unknown,to
1516.9.smt2,wopass-2222,56.57,unsat,ok
1516.9.smt2,wopass-3333,60.0,unknown,to
1516.9.smt2,wopass-4444,60.0,unknown,to
1516.9.smt2,wopass-5555,60.0,unknown,to
1516.9.smt2,wopass-6666,60.0,unknown,to
1516.9.smt2,wopass-7777,48.47,unsat,ok
1516.9.smt2,wopass-8888,60.0,unknown,to
1516.9.smt2,wopass-9999,60.0,unknown,to
1517.0.smt2,wopass-1010,0.02,unsat,ok
1517.0.smt2,wopass-1111,0.02,unsat,ok
1517.0.smt2,wopass-2222,0.02,unsat,ok
1517.0.smt2,wopass-3333,0.02,unsat,ok
1517.0.smt2,wopass-4444,0.02,unsat,ok
1517.0.smt2,wopass-5555,0.02,unsat,ok
1517.0.smt2,wopass-6666,0.02,unsat,ok
1517.0.smt2,wopass-7777,0.02,unsat,ok
1517.0.smt2,wopass-8888,0.02,unsat,ok
1517.0.smt2,wopass-9999,0.02,unsat,ok
1517.1.smt2,wopass-1010,0.03,unsat,ok
1517.1.smt2,wopass-1111,0.03,unsat,ok
1517.1.smt2,wopass-2222,0.03,unsat,ok
1517.1.smt2,wopass-3333,0.03,unsat,ok
1517.1.smt2,wopass-4444,0.03,unsat,ok
1517.1.smt2,wopass-5555,0.03,unsat,ok
1517.1.smt2,wopass-6666,0.03,unsat,ok
1517.1.smt2,wopass-7777,0.03,unsat,ok
1517.1.smt2,wopass-8888,0.03,unsat,ok
1517.1.smt2,wopass-9999,0.03,unsat,ok
1517.2.smt2,wopass-1010,0.04,unsat,ok
1517.2.smt2,wopass-1111,0.04,unsat,ok
1517.2.smt2,wopass-2222,0.04,unsat,ok
1517.2.smt2,wopass-3333,0.04,unsat,ok
1517.2.smt2,wopass-4444,0.04,unsat,ok
1517.2.smt2,wopass-5555,0.04,unsat,ok
1517.2.smt2,wopass-6666,0.04,unsat,ok
1517.2.smt2,wopass-7777,0.04,unsat,ok
1517.2.smt2,wopass-8888,0.04,unsat,ok
1517.2.smt2,wopass-9999,0.04,unsat,ok
1517.3.smt2,wopass-1010,0.02,unsat,ok
1517.3.smt2,wopass-1111,0.02,unsat,ok
1517.3.smt2,wopass-2222,0.02,unsat,ok
1517.3.smt2,wopass-3333,0.02,unsat,ok
1517.3.smt2,wopass-4444,0.02,unsat,ok
1517.3.smt2,wopass-5555,0.02,unsat,ok
1517.3.smt2,wopass-6666,0.02,unsat,ok
1517.3.smt2,wopass-7777,0.02,unsat,ok
1517.3.smt2,wopass-8888,0.02,unsat,ok
1517.3.smt2,wopass-9999,0.02,unsat,ok
1517.4.smt2,wopass-1010,0.02,unsat,ok
1517.4.smt2,wopass-1111,0.02,unsat,ok
1517.4.smt2,wopass-2222,0.02,unsat,ok
1517.4.smt2,wopass-3333,0.02,unsat,ok
1517.4.smt2,wopass-4444,0.02,unsat,ok
1517.4.smt2,wopass-5555,0.02,unsat,ok
1517.4.smt2,wopass-6666,0.02,unsat,ok
1517.4.smt2,wopass-7777,0.02,unsat,ok
1517.4.smt2,wopass-8888,0.02,unsat,ok
1517.4.smt2,wopass-9999,0.02,unsat,ok
1518.0.smt2,wopass-1010,0.02,unsat,ok
1518.0.smt2,wopass-1111,0.02,unsat,ok
1518.0.smt2,wopass-2222,0.02,unsat,ok
1518.0.smt2,wopass-3333,0.02,unsat,ok
1518.0.smt2,wopass-4444,0.02,unsat,ok
1518.0.smt2,wopass-5555,0.02,unsat,ok
1518.0.smt2,wopass-6666,0.02,unsat,ok
1518.0.smt2,wopass-7777,0.02,unsat,ok
1518.0.smt2,wopass-8888,0.02,unsat,ok
1518.0.smt2,wopass-9999,0.02,unsat,ok
1518.1.smt2,wopass-1010,10.73,unsat,ok
1518.1.smt2,wopass-1111,11.15,unsat,ok
1518.1.smt2,wopass-2222,10.86,unsat,ok
1518.1.smt2,wopass-3333,10.97,unsat,ok
1518.1.smt2,wopass-4444,10.36,unsat,ok
1518.1.smt2,wopass-5555,10.71,unsat,ok
1518.1.smt2,wopass-6666,10.55,unsat,ok
1518.1.smt2,wopass-7777,11.77,unsat,ok
1518.1.smt2,wopass-8888,11.61,unsat,ok
1518.1.smt2,wopass-9999,10.51,unsat,ok
1518.2.smt2,wopass-1010,13.36,unsat,ok
1518.2.smt2,wopass-1111,15.53,unsat,ok
1518.2.smt2,wopass-2222,14.03,unsat,ok
1518.2.smt2,wopass-3333,14.56,unsat,ok
1518.2.smt2,wopass-4444,13.46,unsat,ok
1518.2.smt2,wopass-5555,15.29,unsat,ok
1518.2.smt2,wopass-6666,15.92,unsat,ok
1518.2.smt2,wopass-7777,14.83,unsat,ok
1518.2.smt2,wopass-8888,14.14,unsat,ok
1518.2.smt2,wopass-9999,14.19,unsat,ok
1518.3.smt2,wopass-1010,0.02,unsat,ok
1518.3.smt2,wopass-1111,0.02,unsat,ok
1518.3.smt2,wopass-2222,0.02,unsat,ok
1518.3.smt2,wopass-3333,0.02,unsat,ok
1518.3.smt2,wopass-4444,0.02,unsat,ok
1518.3.smt2,wopass-5555,0.02,unsat,ok
1518.3.smt2,wopass-6666,0.02,unsat,ok
1518.3.smt2,wopass-7777,0.02,unsat,ok
1518.3.smt2,wopass-8888,0.02,unsat,ok
1518.3.smt2,wopass-9999,0.02,unsat,ok
1518.4.smt2,wopass-1010,60.0,unknown,to
1518.4.smt2,wopass-1111,60.0,unknown,to
1518.4.smt2,wopass-2222,60.0,unknown,to
1518.4.smt2,wopass-3333,60.0,unknown,to
1518.4.smt2,wopass-4444,60.0,unknown,to
1518.4.smt2,wopass-5555,60.0,unknown,to
1518.4.smt2,wopass-6666,60.0,unknown,to
1518.4.smt2,wopass-7777,60.0,unknown,to
1518.4.smt2,wopass-8888,60.0,unknown,to
1518.4.smt2,wopass-9999,60.0,unknown,to
1518.5.smt2,wopass-1010,57.63,unsat,ok
1518.5.smt2,wopass-1111,59.41,unsat,ok
1518.5.smt2,wopass-2222,59.46,unsat,ok
1518.5.smt2,wopass-3333,54.49,unsat,ok
1518.5.smt2,wopass-4444,59.28,unsat,ok
1518.5.smt2,wopass-5555,60.0,unknown,to
1518.5.smt2,wopass-6666,60.0,unknown,to
1518.5.smt2,wopass-7777,54.88,unsat,ok
1518.5.smt2,wopass-8888,58.48,unsat,ok
1518.5.smt2,wopass-9999,60.0,unknown,to
1518.6.smt2,wopass-1010,,unknown,mo
1518.6.smt2,wopass-1111,,unknown,mo
1518.6.smt2,wopass-2222,,unknown,mo
1518.6.smt2,wopass-3333,,unknown,mo
1518.6.smt2,wopass-4444,,unknown,mo
1518.6.smt2,wopass-5555,,unknown,mo
1518.6.smt2,wopass-6666,,unknown,mo
1518.6.smt2,wopass-7777,,unknown,mo
1518.6.smt2,wopass-8888,,unknown,mo
1518.6.smt2,wopass-9999,,unknown,mo
1519.0.smt2,wopass-1010,0.02,unsat,ok
1519.0.smt2,wopass-1111,0.02,unsat,ok
1519.0.smt2,wopass-2222,0.02,unsat,ok
1519.0.smt2,wopass-3333,0.02,unsat,ok
1519.0.smt2,wopass-4444,0.02,unsat,ok
1519.0.smt2,wopass-5555,0.02,unsat,ok
1519.0.smt2,wopass-6666,0.02,unsat,ok
1519.0.smt2,wopass-7777,0.02,unsat,ok
1519.0.smt2,wopass-8888,0.02,unsat,ok
1519.0.smt2,wopass-9999,0.02,unsat,ok
1519.1.smt2,wopass-1010,0.01,unsat,ok
1519.1.smt2,wopass-1111,0.01,unsat,ok
1519.1.smt2,wopass-2222,0.01,unsat,ok
1519.1.smt2,wopass-3333,0.01,unsat,ok
1519.1.smt2,wopass-4444,0.01,unsat,ok
1519.1.smt2,wopass-5555,0.01,unsat,ok
1519.1.smt2,wopass-6666,0.01,unsat,ok
1519.1.smt2,wopass-7777,0.01,unsat,ok
1519.1.smt2,wopass-8888,0.01,unsat,ok
1519.1.smt2,wopass-9999,0.01,unsat,ok
1519.10.smt2,wopass-1010,0.02,unsat,ok
1519.10.smt2,wopass-1111,0.02,unsat,ok
1519.10.smt2,wopass-2222,0.02,unsat,ok
1519.10.smt2,wopass-3333,0.02,unsat,ok
1519.10.smt2,wopass-4444,0.02,unsat,ok
1519.10.smt2,wopass-5555,0.02,unsat,ok
1519.10.smt2,wopass-6666,0.02,unsat,ok
1519.10.smt2,wopass-7777,0.02,unsat,ok
1519.10.smt2,wopass-8888,0.02,unsat,ok
1519.10.smt2,wopass-9999,0.02,unsat,ok
1519.11.smt2,wopass-1010,0.49,unsat,ok
1519.11.smt2,wopass-1111,0.5,unsat,ok
1519.11.smt2,wopass-2222,0.56,unsat,ok
1519.11.smt2,wopass-3333,0.53,unsat,ok
1519.11.smt2,wopass-4444,0.51,unsat,ok
1519.11.smt2,wopass-5555,0.51,unsat,ok
1519.11.smt2,wopass-6666,0.5,unsat,ok
1519.11.smt2,wopass-7777,0.51,unsat,ok
1519.11.smt2,wopass-8888,0.49,unsat,ok
1519.11.smt2,wopass-9999,0.54,unsat,ok
1519.12.smt2,wopass-1010,0.02,unsat,ok
1519.12.smt2,wopass-1111,0.02,unsat,ok
1519.12.smt2,wopass-2222,0.02,unsat,ok
1519.12.smt2,wopass-3333,0.02,unsat,ok
1519.12.smt2,wopass-4444,0.02,unsat,ok
1519.12.smt2,wopass-5555,0.02,unsat,ok
1519.12.smt2,wopass-6666,0.02,unsat,ok
1519.12.smt2,wopass-7777,0.02,unsat,ok
1519.12.smt2,wopass-8888,0.02,unsat,ok
1519.12.smt2,wopass-9999,0.02,unsat,ok
1519.13.smt2,wopass-1010,0.02,unsat,ok
1519.13.smt2,wopass-1111,0.02,unsat,ok
1519.13.smt2,wopass-2222,0.02,unsat,ok
1519.13.smt2,wopass-3333,0.02,unsat,ok
1519.13.smt2,wopass-4444,0.02,unsat,ok
1519.13.smt2,wopass-5555,0.02,unsat,ok
1519.13.smt2,wopass-6666,0.02,unsat,ok
1519.13.smt2,wopass-7777,0.02,unsat,ok
1519.13.smt2,wopass-8888,0.02,unsat,ok
1519.13.smt2,wopass-9999,0.02,unsat,ok
1519.2.smt2,wopass-1010,0.02,unsat,ok
1519.2.smt2,wopass-1111,0.02,unsat,ok
1519.2.smt2,wopass-2222,0.02,unsat,ok
1519.2.smt2,wopass-3333,0.02,unsat,ok
1519.2.smt2,wopass-4444,0.02,unsat,ok
1519.2.smt2,wopass-5555,0.02,unsat,ok
1519.2.smt2,wopass-6666,0.02,unsat,ok
1519.2.smt2,wopass-7777,0.02,unsat,ok
1519.2.smt2,wopass-8888,0.02,unsat,ok
1519.2.smt2,wopass-9999,0.02,unsat,ok
1519.3.smt2,wopass-1010,0.01,unsat,ok
1519.3.smt2,wopass-1111,0.01,unsat,ok
1519.3.smt2,wopass-2222,0.01,unsat,ok
1519.3.smt2,wopass-3333,0.01,unsat,ok
1519.3.smt2,wopass-4444,0.01,unsat,ok
1519.3.smt2,wopass-5555,0.01,unsat,ok
1519.3.smt2,wopass-6666,0.01,unsat,ok
1519.3.smt2,wopass-7777,0.01,unsat,ok
1519.3.smt2,wopass-8888,0.01,unsat,ok
1519.3.smt2,wopass-9999,0.01,unsat,ok
1519.4.smt2,wopass-1010,0.02,unsat,ok
1519.4.smt2,wopass-1111,0.02,unsat,ok
1519.4.smt2,wopass-2222,0.02,unsat,ok
1519.4.smt2,wopass-3333,0.02,unsat,ok
1519.4.smt2,wopass-4444,0.02,unsat,ok
1519.4.smt2,wopass-5555,0.02,unsat,ok
1519.4.smt2,wopass-6666,0.02,unsat,ok
1519.4.smt2,wopass-7777,0.02,unsat,ok
1519.4.smt2,wopass-8888,0.02,unsat,ok
1519.4.smt2,wopass-9999,0.02,unsat,ok
1519.5.smt2,wopass-1010,0.01,unsat,ok
1519.5.smt2,wopass-1111,0.01,unsat,ok
1519.5.smt2,wopass-2222,0.01,unsat,ok
1519.5.smt2,wopass-3333,0.01,unsat,ok
1519.5.smt2,wopass-4444,0.01,unsat,ok
1519.5.smt2,wopass-5555,0.01,unsat,ok
1519.5.smt2,wopass-6666,0.01,unsat,ok
1519.5.smt2,wopass-7777,0.01,unsat,ok
1519.5.smt2,wopass-8888,0.01,unsat,ok
1519.5.smt2,wopass-9999,0.01,unsat,ok
1519.6.smt2,wopass-1010,0.02,unsat,ok
1519.6.smt2,wopass-1111,0.02,unsat,ok
1519.6.smt2,wopass-2222,0.02,unsat,ok
1519.6.smt2,wopass-3333,0.02,unsat,ok
1519.6.smt2,wopass-4444,0.02,unsat,ok
1519.6.smt2,wopass-5555,0.02,unsat,ok
1519.6.smt2,wopass-6666,0.02,unsat,ok
1519.6.smt2,wopass-7777,0.02,unsat,ok
1519.6.smt2,wopass-8888,0.02,unsat,ok
1519.6.smt2,wopass-9999,0.02,unsat,ok
1519.7.smt2,wopass-1010,0.01,unsat,ok
1519.7.smt2,wopass-1111,0.01,unsat,ok
1519.7.smt2,wopass-2222,0.01,unsat,ok
1519.7.smt2,wopass-3333,0.01,unsat,ok
1519.7.smt2,wopass-4444,0.01,unsat,ok
1519.7.smt2,wopass-5555,0.01,unsat,ok
1519.7.smt2,wopass-6666,0.01,unsat,ok
1519.7.smt2,wopass-7777,0.01,unsat,ok
1519.7.smt2,wopass-8888,0.01,unsat,ok
1519.7.smt2,wopass-9999,0.01,unsat,ok
1519.8.smt2,wopass-1010,0.02,unsat,ok
1519.8.smt2,wopass-1111,0.02,unsat,ok
1519.8.smt2,wopass-2222,0.02,unsat,ok
1519.8.smt2,wopass-3333,0.02,unsat,ok
1519.8.smt2,wopass-4444,0.02,unsat,ok
1519.8.smt2,wopass-5555,0.02,unsat,ok
1519.8.smt2,wopass-6666,0.02,unsat,ok
1519.8.smt2,wopass-7777,0.02,unsat,ok
1519.8.smt2,wopass-8888,0.02,unsat,ok
1519.8.smt2,wopass-9999,0.02,unsat,ok
1519.9.smt2,wopass-1010,0.42,unsat,ok
1519.9.smt2,wopass-1111,0.96,unsat,ok
1519.9.smt2,wopass-2222,0.85,unsat,ok
1519.9.smt2,wopass-3333,0.86,unsat,ok
1519.9.smt2,wopass-4444,0.86,unsat,ok
1519.9.smt2,wopass-5555,0.86,unsat,ok
1519.9.smt2,wopass-6666,0.86,unsat,ok
1519.9.smt2,wopass-7777,0.85,unsat,ok
1519.9.smt2,wopass-8888,0.94,unsat,ok
1519.9.smt2,wopass-9999,0.86,unsat,ok
1520.0.smt2,wopass-1010,0.02,unsat,ok
1520.0.smt2,wopass-1111,0.02,unsat,ok
1520.0.smt2,wopass-2222,0.02,unsat,ok
1520.0.smt2,wopass-3333,0.02,unsat,ok
1520.0.smt2,wopass-4444,0.02,unsat,ok
1520.0.smt2,wopass-5555,0.02,unsat,ok
1520.0.smt2,wopass-6666,0.02,unsat,ok
1520.0.smt2,wopass-7777,0.02,unsat,ok
1520.0.smt2,wopass-8888,0.02,unsat,ok
1520.0.smt2,wopass-9999,0.02,unsat,ok
1520.1.smt2,wopass-1010,0.02,unsat,ok
1520.1.smt2,wopass-1111,0.02,unsat,ok
1520.1.smt2,wopass-2222,0.02,unsat,ok
1520.1.smt2,wopass-3333,0.02,unsat,ok
1520.1.smt2,wopass-4444,0.02,unsat,ok
1520.1.smt2,wopass-5555,0.02,unsat,ok
1520.1.smt2,wopass-6666,0.02,unsat,ok
1520.1.smt2,wopass-7777,0.02,unsat,ok
1520.1.smt2,wopass-8888,0.02,unsat,ok
1520.1.smt2,wopass-9999,0.02,unsat,ok
1520.10.smt2,wopass-1010,0.06,unsat,ok
1520.10.smt2,wopass-1111,0.05,unsat,ok
1520.10.smt2,wopass-2222,0.06,unsat,ok
1520.10.smt2,wopass-3333,0.06,unsat,ok
1520.10.smt2,wopass-4444,0.06,unsat,ok
1520.10.smt2,wopass-5555,0.06,unsat,ok
1520.10.smt2,wopass-6666,0.05,unsat,ok
1520.10.smt2,wopass-7777,0.06,unsat,ok
1520.10.smt2,wopass-8888,0.05,unsat,ok
1520.10.smt2,wopass-9999,0.06,unsat,ok
1520.2.smt2,wopass-1010,0.06,unsat,ok
1520.2.smt2,wopass-1111,0.05,unsat,ok
1520.2.smt2,wopass-2222,0.05,unsat,ok
1520.2.smt2,wopass-3333,0.06,unsat,ok
1520.2.smt2,wopass-4444,0.06,unsat,ok
1520.2.smt2,wopass-5555,0.06,unsat,ok
1520.2.smt2,wopass-6666,0.06,unsat,ok
1520.2.smt2,wopass-7777,0.07,unsat,ok
1520.2.smt2,wopass-8888,0.05,unsat,ok
1520.2.smt2,wopass-9999,0.06,unsat,ok
1520.3.smt2,wopass-1010,0.17,unsat,ok
1520.3.smt2,wopass-1111,0.12,unsat,ok
1520.3.smt2,wopass-2222,0.13,unsat,ok
1520.3.smt2,wopass-3333,0.12,unsat,ok
1520.3.smt2,wopass-4444,0.14,unsat,ok
1520.3.smt2,wopass-5555,0.15,unsat,ok
1520.3.smt2,wopass-6666,0.15,unsat,ok
1520.3.smt2,wopass-7777,0.18,unsat,ok
1520.3.smt2,wopass-8888,0.12,unsat,ok
1520.3.smt2,wopass-9999,0.15,unsat,ok
1520.4.smt2,wopass-1010,0.13,unsat,ok
1520.4.smt2,wopass-1111,0.1,unsat,ok
1520.4.smt2,wopass-2222,0.15,unsat,ok
1520.4.smt2,wopass-3333,0.13,unsat,ok
1520.4.smt2,wopass-4444,0.18,unsat,ok
1520.4.smt2,wopass-5555,0.12,unsat,ok
1520.4.smt2,wopass-6666,0.12,unsat,ok
1520.4.smt2,wopass-7777,0.12,unsat,ok
1520.4.smt2,wopass-8888,0.15,unsat,ok
1520.4.smt2,wopass-9999,0.14,unsat,ok
1520.5.smt2,wopass-1010,1.52,unsat,ok
1520.5.smt2,wopass-1111,1.37,unsat,ok
1520.5.smt2,wopass-2222,0.8,unsat,ok
1520.5.smt2,wopass-3333,3.59,unsat,ok
1520.5.smt2,wopass-4444,1.19,unsat,ok
1520.5.smt2,wopass-5555,0.61,unsat,ok
1520.5.smt2,wopass-6666,0.41,unsat,ok
1520.5.smt2,wopass-7777,0.59,unsat,ok
1520.5.smt2,wopass-8888,0.31,unsat,ok
1520.5.smt2,wopass-9999,1.13,unsat,ok
1520.6.smt2,wopass-1010,0.36,unsat,ok
1520.6.smt2,wopass-1111,0.62,unsat,ok
1520.6.smt2,wopass-2222,0.65,unsat,ok
1520.6.smt2,wopass-3333,0.9,unsat,ok
1520.6.smt2,wopass-4444,0.39,unsat,ok
1520.6.smt2,wopass-5555,0.56,unsat,ok
1520.6.smt2,wopass-6666,0.35,unsat,ok
1520.6.smt2,wopass-7777,0.64,unsat,ok
1520.6.smt2,wopass-8888,0.56,unsat,ok
1520.6.smt2,wopass-9999,0.34,unsat,ok
1520.7.smt2,wopass-1010,0.57,unsat,ok
1520.7.smt2,wopass-1111,1.7,unsat,ok
1520.7.smt2,wopass-2222,4.0,unsat,ok
1520.7.smt2,wopass-3333,0.67,unsat,ok
1520.7.smt2,wopass-4444,0.75,unsat,ok
1520.7.smt2,wopass-5555,2.15,unsat,ok
1520.7.smt2,wopass-6666,0.43,unsat,ok
1520.7.smt2,wopass-7777,1.72,unsat,ok
1520.7.smt2,wopass-8888,0.68,unsat,ok
1520.7.smt2,wopass-9999,0.62,unsat,ok
1520.8.smt2,wopass-1010,0.13,unsat,ok
1520.8.smt2,wopass-1111,0.08,unsat,ok
1520.8.smt2,wopass-2222,0.07,unsat,ok
1520.8.smt2,wopass-3333,0.07,unsat,ok
1520.8.smt2,wopass-4444,0.07,unsat,ok
1520.8.smt2,wopass-5555,0.07,unsat,ok
1520.8.smt2,wopass-6666,0.07,unsat,ok
1520.8.smt2,wopass-7777,0.14,unsat,ok
1520.8.smt2,wopass-8888,0.07,unsat,ok
1520.8.smt2,wopass-9999,0.07,unsat,ok
1520.9.smt2,wopass-1010,0.06,unsat,ok
1520.9.smt2,wopass-1111,0.06,unsat,ok
1520.9.smt2,wopass-2222,0.06,unsat,ok
1520.9.smt2,wopass-3333,0.06,unsat,ok
