benchmark,config,norm_time,total_time,sha256sum,result,status
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-4444,0.064,0.07,d285022372c997b8bb146cf5e79e7c6741d2acf2862ddd03a49c07b5ba74a689,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-5555,0.066,0.07,fe202a2c92895ab123da383280d6f872a15a4a257d039bee918b9b4f2c7c2ae1,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-6666,0.066,0.07,c848b5d9da6f14cb8b5919bcfdaaac33628cee71cbdc822f0073a3ccb4744a6f,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-7777,0.06,0.07,2303a1dc5c4c6a6dd911bbe7ed0b207fcb539c0aba0c67a17bc51f363a35da7d,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-8888,0.066,0.07,3de81660abb4bd13f368d2b895a0f755e1773fa9b155ac4040f1b92d03971766,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitAddEquiv.smt2,wpass-9999,0.062,0.07,6399ee89032316a7f1b0754bfb912656479099e8517c7a56cf61aa767831cdf3,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-1010,0.079,0.07,6ce207c8dd48f68f2c94f7ccf12e1150005e6f85c14d1f90e28dd06c6ee83f6b,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-1111,0.059,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-2222,0.074,0.07,36f3b39a12ed0a55110e5d2f2951430a6403e44c1480b03563ca03d66e94c543,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-3333,0.067,0.07,e0fae88eaef3313a2e1b9531b5ffa37e6f77b957d60e25bd1cd53e1265a6eb05,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-4444,0.061,0.07,e7f1aa84a8f7d51444ce7092ec57888bd4ef1cc48db6b0ff73a5a4bd8e71864c,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-5555,0.06,0.07,281fe02500e1d41c0c42b949ed81e0f848e368bbc8e457220a8912045bcd913c,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-6666,0.065,0.07,0c57dfd4c2868657d16ff363067f1dc2b79048b9f76061795ec424d8c91df801,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-7777,0.065,0.07,daab559977d70cd56b999f5597f6993bee94a52077a4c7f548e4371104d73e56,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-8888,0.065,0.07,daee33bac0a97f37113a2eaf3ce3961d6743ed75ca21691daaa0a97b3fc0c084,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitCmpEquiv.smt2,wpass-9999,0.068,0.07,8f76137e47804905146f9b009518a958211e0c9ce07ebd889415810bdaf7040b,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-1010,0.065,0.07,c8aa9be1f06ceb856780fdb5d01b850789c339aeb7762d28d203313587ef05b3,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-1111,0.064,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-2222,0.068,0.07,fb8391339123ef53d0f3027569ef706f11295e2df0f90ffce84940a7ceb6a199,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-3333,0.074,0.07,9ff875ac9d583d4b2321d31940abc46becc06e14da4859aebd58c55a63e755b7,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-4444,0.064,0.07,2a958763bf8fe86d375943429cb43384a812da3071650b9522a19d42fdf39ccd,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-5555,0.064,0.07,5ec0bae4ddc21920d39a3c1fe0b6529d792c545c0011761cf1dc9c711f68059a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-6666,0.07,0.07,7653631f63618cb43384a6955077a3f8c45afa3396648914874af6489373dabb,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-7777,0.06,0.07,c2fc58abfa8d1b0a185903d59b4d78c34211dc14019964084abcc36febe6c520,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-8888,0.074,0.07,97e8660442d381321ff5cf829f7e2425b766c35a0e0003b1d64c0ffd75f03ad5,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitDivEquiv.smt2,wpass-9999,0.061,0.07,7c7be0d60807394b309df7e0090c0b29ebc514afcb63e6ea8dd74bb1831de28b,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-1010,0.063,0.07,adf82cd89d8358be20f14ddb8151dc550f2117975ae8b5fcf24e658de37ca7ff,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-1111,0.061,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-2222,0.067,0.07,c042a791f320d0513ff643bf4be8d0732f4179ab97633138c22a8d1578af9152,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-3333,0.063,0.07,3a8813133162b96716f130536f172512c284aae60075a1c6f96921fa39cd0e7d,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-4444,0.068,0.07,234978e547a8ee409381ade6271c53321f6c421aa64baaf8b3064d5d4c201543,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-5555,0.067,0.07,189dee19536527358c8501dbbe183d15ecaaf41566e4a1500e5d02943f115213,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-6666,0.06,0.07,675682689dc1d6254cf996fd0961e5809d59ebd0cd9f3c17d0fa401ab8e37cbe,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-7777,0.06,0.07,9963f73d83b2abefe520a741809dde6791b68a96b6153b7a6618d1abaa824add,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-8888,0.07,0.07,078ea1553ac3c17c46ffb0eef16ceb8b5e7e925ee8061ea576ea011d04f60a4a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitModEquiv.smt2,wpass-9999,0.063,0.07,2f005383ddea45b939f3726cfc98c3894dfe569246b6ffbf8559d54ebec5eab8,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-1010,0.071,0.07,51066e9a8fe18d9ca7c97fc146a8fe1c407d6ad88d68b189b1e621468e48b117,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-1111,0.065,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-2222,0.064,0.07,6860c7e951fe97454a59e9daecb7178240f458e18b8896700b177c6cde706cd3,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-3333,0.063,0.07,f8b4e45715503028b429b5418d6a6eba15e9df29a1dfa0205f7f152d622313c6,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-4444,0.061,0.07,acc78788ee3868f4362ec2ebf14690f02ae5cf0732c10777a1d3c109f37455cd,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-5555,0.064,0.07,240e17195510b1a456979d829d0d9a4f57cb3f6fa7b4278b9eb172d00f1bd871,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-6666,0.066,0.07,3829067e3ac9c46b5a44c3a9e625ff0011846537161ac478dc29823fb955a676,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-7777,0.063,0.07,615b9a5137f1aba4f3d1951f42b72d48ab52c7bb25eb850effe00571adc9ec6f,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-8888,0.068,0.07,488e54bb23f84ce3b340424a2cc141e0835f2c9b01c5e67bf21b1cd1c4bc73f9,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitMulEquiv.smt2,wpass-9999,0.061,0.07,4afbe63c48818833d6693cd1a0f7aa8a03e58f5c58d2dad5cb94f6229ea935ed,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-1010,0.068,0.07,9d7a9403a2d6c8adbd81f65e8a82f5214922d3b557c073ff6d0f749931777f1a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-1111,0.074,0.09,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-2222,0.065,0.07,2c97b280481cbbd2b51d43662400646d81cd4b3daeb6373d6a42cdf317437747,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-3333,0.071,0.07,0cb68d9088be80b1b1ac1a84c73c92525fbf3ea3ec20e2285daab2a985ee02d2,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-4444,0.062,0.07,e112b810f476fc6730454c48b9e87d73749fdd9c355899c1f3f221b2046f9544,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-5555,0.059,0.07,75a30bf1502facf7da56df10a03956dcf93d785d03702d188f4a220fa51136cc,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-6666,0.065,0.07,98821796633d528f804ffcdd052f8faa17b2e7d0a4066d35c7c2936c36641f4b,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-7777,0.065,0.07,37f1f95f8c4303c7c825d1a6f0aa9e9ddb440e9eeac436d62b25316175e8e909,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-8888,0.071,0.07,0f6d1b08e4223d419da5873589daa431d177a05887a780c072cd68f3ae14c2bd,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitRotatesRightSum.smt2,wpass-9999,0.063,0.07,4352c2653ee9cd627baf79ddbd60928d38b9e8be58b206d30532a99ca7049c75,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-1010,0.062,0.07,459109198276ec7e55d07ad7eb13fcadc113c4d75698d34fcc368d28bbe852c2,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-1111,0.062,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-2222,0.068,0.07,7ed0c307d9f1e5cf23de670192a8f56af4b88bf1ae5d871f7a60d39e3f1ae2dc,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-3333,0.067,0.07,6365507b93d4b837b7b37073fe26132dc074139a14925a7d514ae4cfe744a401,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-4444,0.068,0.07,c4d1835c509d74b068d704d3e584bb7acbd85cab00ce9318c8354025b0d0cae8,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-5555,0.061,0.07,8ad1caaa41ad6ffeff18d01f9bc416d0775cf08864345e20a3e61bb9faa66fd4,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-6666,0.065,0.07,a466403c4d07aa192e55c37bd4b329a5ff9e5294940f62154ffbaea257981451,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-7777,0.076,0.07,b7ef3977ce9f8ad4488bfba2fcc5ac1434bfd65d03401b894fcb4459ed748d82,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-8888,0.062,0.07,9d36840cb32651c7ed04ec6c6ad8f5d39e7d4cbf074649f6c328b9c39c967b95,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitSubEquiv.smt2,wpass-9999,0.071,0.07,d9a0aa45a5c25d8eb628edda2d8d872fb65ef7104528a48e35cb0a7c8178ba60,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-1010,0.062,0.08,d755be71019dc9d5782705a210976042829ee0c5b5fc28738ae7f3e56eed5fd6,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-1111,0.06,0.08,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-2222,0.065,0.08,6d2ef9b4b937eba00198ab33f022286b408de3f2fbb37e5cc9550c4751374b6a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-3333,0.065,0.08,6630a1af5b01c1b5fdd5d14a1a8011b2c2dbde29fab6a9c7226158daea79943d,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-4444,0.073,0.08,865d3dd578f002d821bfb8cc8e8dc8a33f65d4159d7a3043cffb690f6759fd2e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-5555,0.069,0.08,0be52c20994d4fc5056c01f7ce2c879d3b0234c446405f6989615412d5609ffa,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-6666,0.067,0.08,e4c317f52d702f497d6e6199033d77477e72604bff49b888ef41290b76125672,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-7777,0.061,0.08,e386e2744ee299283c9cc091c6f9767b38317f7e106eefc314e1458fc11d1e6e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-8888,0.067,0.08,4c74c9525b1dade1a177b77816118a5d16eed6cba0803dde30dcbadbd3cd39aa,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__Bitmask.smt2,wpass-9999,0.067,0.08,943a52818b912939e751faafb92d13dfa692d500a495c70e698d99f22b31581f,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-1010,0.064,0.07,c2c7ab1c7f9da785455ba16bddce94c8027003a431ee07ca204115f2e6b04ebe,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-1111,0.069,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-2222,0.067,0.07,cfed7d4b381160c2b12e0e6a030aef7d3dd94286afb12e3a7d9531ce97d1543e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-3333,0.059,0.07,74db26eb8123c67d2d998e842059123ec6657f37746065448a794dc876d656c7,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-4444,0.06,0.07,d41711ca7946655f3aba3b52a76317fba5dc27f5dc6754a05623372f051b5966,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-5555,0.061,0.07,e8bd10e6cdfd6768a2a890c04093a2c10d37e44f3d165ecc1e3e9d1c1142703f,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-6666,0.074,0.07,ed83ee929619744e017f7446ce41b356a0513730a3ea53a3e8f52c497ca1b492,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-7777,0.06,0.07,2c58b6aff2d61809c8035fcee187e2de1b358704e508504b28351bf3cc5d6d88,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-8888,0.059,0.08,6e445798b296f4e63b3a31ec93ef085e1c8732a4ef51896783def8e69490e38f,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitmaskAsWord.smt2,wpass-9999,0.066,0.07,99140b253750c2717ca8c9b3de44326544e27772f158a9bce43020aa1589f4c6,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-1010,0.06,0.07,0f2db273a6a0999a782853faaebeeff8d628c19344c203cda4f073176ca8344a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-1111,0.073,0.09,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-2222,0.07,0.07,db497af3305932c383346234cc7bf54a0dff24effc2c266421f05ebaee09c596,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-3333,0.071,0.07,cd28e4eb6514e4443998601e6448e7fa9130ea2e12c2cdcf6cb27f35d92be0d5,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-4444,0.061,0.07,b015a081203297aa1ad5ef1293abfc4b9257c4b6eece75ee01ac45e6ab3c41a6,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-5555,0.06,0.07,3832fc35b49f32f469243b1988b6b78135da797db8f901151ecba5d3c3502b6b,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-6666,0.061,0.07,c6c2c23506f5c3d6e69c03e40b42d7c9808a41c5973a120a70b33514c9b0783e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-7777,0.073,0.07,adcc5ae04ad965e3b2533003d70655cc498d6da8e639f89d1f3cb99f02a58042,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-8888,0.066,0.07,4c30171938d41851cd8a65aca79d6df5e255f3cff3e741f40ab4989243d701de,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__BitposPowerOf2.smt2,wpass-9999,0.066,0.07,0d2480b30298e93e6af0243ad89759e41e97c867ce8018797eedb4921e891ddc,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-1010,0.06,0.07,0e6afe3c8485e04d6b3eec70d2af74387addfbe2898342cffe625102928a5d63,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-1111,0.065,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-2222,0.06,0.06,306ec14ef8da16093ffc97810c0d03fb6f5e15dcc4a65fa42db9dd9cd016acd9,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-3333,0.06,0.06,f7af87442fe7a7d7e1da524424372040595a3f2cf079d5217c8a8a2f3a556921,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-4444,0.068,0.06,b56fb06caf24469960252169cf3331b68ac430859060dbcb17fbffd2c835493e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-5555,0.066,0.06,ccd61ea177a25f9c7585f15fa94d4c916e96a23c5145a15b1eaf8beef2fa5cc8,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-6666,0.067,0.06,d309f2017860cf83957a8fafb557de70ffec33ee63414cdd928f30a36cbe45e8,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-7777,0.076,0.07,0ef9f40628a418a883ea49e5c89759e4fe90904ed0ab73fa82b1b3a962363171,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-8888,0.069,0.06,9c81c55539fa59aff2c4249402788fb5314a1bbf268f526d537cc95c3ec67cd1,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBits.smt2,wpass-9999,0.076,0.07,2e3fc59459b57b987507bfe6dcfffe02d9929cbfeef585555b2893599947f88d,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-1010,0.059,0.07,0b65b7f45f02cbdbabd88439da76569e59240d4ff082f9ca8c63d8969deeb3d5,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-1111,0.102,0.08,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-2222,0.068,0.07,3ef39eefc3c955391958c4e54eb2d4cacbf07b5aaf54aba31d77c1a5586e97cc,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-3333,0.062,0.06,710cc7dbbad5e6aea7fea137ab13d0374ffba2553e7f45620f0d207d20d0e057,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-4444,0.059,0.06,eb2426168d336d95991bca62f89c64f26483e4dd3b376e5159d756d7cd93b2db,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-5555,0.082,0.07,44de54576637792bfdf33000870d1cd8b2cdeae4e8d17e971c19988415229e5c,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-6666,0.067,0.07,35f471d8ede94110bade4fb1a794e06144ccd38cf04abe2a0fcee0f4c37a9732,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-7777,0.064,0.06,5354c5662150a6281a3a53a72c6c70fccfd6b7e57b16169cfe0f726ee0acba93,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-8888,0.079,0.06,44af8c86af86c32e5b852a82ee466606129478ee2c9634051cc5dd8e5cb82a56,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordAsBitsAsWord.smt2,wpass-9999,0.074,0.06,e0bfe1e3dd25d4d48a32467eb7b63ab9978511850785683a0de1eb3b4dc39a94,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-1010,0.065,0.07,c0116c0c8fc424598db9cb32340a0c6bca7b252609cd80034e9b6c370bd6ad1c,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-1111,0.059,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-2222,0.061,0.07,cd5761a0303436fb3d5037daa5113801dfe4809cf81cfc48d06a2d0fe2be6247,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-3333,0.069,0.07,de48690278214a4d7d21e5a42bf1fb4d4ce2b3825e5d68ec95c669271f1cc351,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-4444,0.063,0.07,94041c10cb0790e83fb555047fa12cc7ef99ed86525eec545f20fa91a887240a,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-5555,0.074,0.07,8cd927a3f115a9a51a1ab07f0d49502ad849bb57c0c36c062ab1ba383a012907,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-6666,0.063,0.07,ae19b1bc529f2087562d77792c7d837eca43eae2fdb02c559566b6ae7f523585,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-7777,0.066,0.07,ade5befff7b179022845a973646d9b68d1d98d91777f84886495bf3f7886a900,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-8888,0.059,0.07,437a99c4c463c917a3ba6d380164619488efa6d29ce8fecd0b4529bc8b1d420e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__WordBitEquiv.smt2,wpass-9999,0.064,0.07,dfc3d5f049c1293d28fea09b759265955a86c220b37e74047b2270c6849f0bc5,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-1010,0.06,0.07,5faf5c900202ae5987f770d652146ccd9a7a0435e0ccc97bc99be0f4536dab98,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-1111,0.062,0.07,,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-2222,0.079,0.07,f9fd460e79bbd8d4b60e7811b8da9d66bb4310de52e88bbfee08ebaa922d504e,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-3333,0.063,0.07,8b2716452de2b608d656deb1519ada0ea0e3fbb3bd60cc410846cbd5fd27d785,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-4444,0.059,0.07,1f650152d4e0be63ca8dcb9b71953d253ddb1ac0155951d5e34133168f6a2448,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-5555,0.059,0.07,2d8bcee5f577fbd731dffc20a0d5235a2e4f2ed941d07f18a5b843f11187af57,unsat,ok
verified-bitvectors.s.dfyCheckWellformed___module.__default.lemma__pow2__properties.smt2,wpass-6666,0.064,0.07,27dd1041bb9c7bca0080b50ea291fef9b0ce0423f23522e7870e429f7411c137,unsat,ok
